lab_canonical_id,lab_primary_name,level,value,unit,source_path,source_sha256,source_modified_utc
LAB_ATTACK_SPEED,Attack Speed,1,1.02,raw_number,tables/cache/wiki/lab_attack_speed.csv,8c8697e7c3e5ef35bca9264a0c46c24397d66f35b8594b9b4a6fe8e184157c00,2026-02-27T22:41:39.336453+00:00
LAB_ATTACK_SPEED,Attack Speed,2,1.04,raw_number,tables/cache/wiki/lab_attack_speed.csv,8c8697e7c3e5ef35bca9264a0c46c24397d66f35b8594b9b4a6fe8e184157c00,2026-02-27T22:41:39.336453+00:00
LAB_ATTACK_SPEED,Attack Speed,3,1.06,raw_number,tables/cache/wiki/lab_attack_speed.csv,8c8697e7c3e5ef35bca9264a0c46c24397d66f35b8594b9b4a6fe8e184157c00,2026-02-27T22:41:39.336453+00:00
LAB_ATTACK_SPEED,Attack Speed,4,1.08,raw_number,tables/cache/wiki/lab_attack_speed.csv,8c8697e7c3e5ef35bca9264a0c46c24397d66f35b8594b9b4a6fe8e184157c00,2026-02-27T22:41:39.336453+00:00
LAB_ATTACK_SPEED,Attack Speed,5,1.1,raw_number,tables/cache/wiki/lab_attack_speed.csv,8c8697e7c3e5ef35bca9264a0c46c24397d66f35b8594b9b4a6fe8e184157c00,2026-02-27T22:41:39.336453+00:00
LAB_ATTACK_SPEED,Attack Speed,6,1.12,raw_number,tables/cache/wiki/lab_attack_speed.csv,8c8697e7c3e5ef35bca9264a0c46c24397d66f35b8594b9b4a6fe8e184157c00,2026-02-27T22:41:39.336453+00:00
LAB_ATTACK_SPEED,Attack Speed,7,1.14,raw_number,tables/cache/wiki/lab_attack_speed.csv,8c8697e7c3e5ef35bca9264a0c46c24397d66f35b8594b9b4a6fe8e184157c00,2026-02-27T22:41:39.336453+00:00
LAB_ATTACK_SPEED,Attack Speed,8,1.16,raw_number,tables/cache/wiki/lab_attack_speed.csv,8c8697e7c3e5ef35bca9264a0c46c24397d66f35b8594b9b4a6fe8e184157c00,2026-02-27T22:41:39.336453+00:00
LAB_ATTACK_SPEED,Attack Speed,9,1.18,raw_number,tables/cache/wiki/lab_attack_speed.csv,8c8697e7c3e5ef35bca9264a0c46c24397d66f35b8594b9b4a6fe8e184157c00,2026-02-27T22:41:39.336453+00:00
LAB_ATTACK_SPEED,Attack Speed,10,1.2,raw_number,tables/cache/wiki/lab_attack_speed.csv,8c8697e7c3e5ef35bca9264a0c46c24397d66f35b8594b9b4a6fe8e184157c00,2026-02-27T22:41:39.336453+00:00
LAB_ATTACK_SPEED,Attack Speed,11,1.22,raw_number,tables/cache/wiki/lab_attack_speed.csv,8c8697e7c3e5ef35bca9264a0c46c24397d66f35b8594b9b4a6fe8e184157c00,2026-02-27T22:41:39.336453+00:00
LAB_ATTACK_SPEED,Attack Speed,12,1.24,raw_number,tables/cache/wiki/lab_attack_speed.csv,8c8697e7c3e5ef35bca9264a0c46c24397d66f35b8594b9b4a6fe8e184157c00,2026-02-27T22:41:39.336453+00:00
LAB_ATTACK_SPEED,Attack Speed,13,1.26,raw_number,tables/cache/wiki/lab_attack_speed.csv,8c8697e7c3e5ef35bca9264a0c46c24397d66f35b8594b9b4a6fe8e184157c00,2026-02-27T22:41:39.336453+00:00
LAB_ATTACK_SPEED,Attack Speed,14,1.28,raw_number,tables/cache/wiki/lab_attack_speed.csv,8c8697e7c3e5ef35bca9264a0c46c24397d66f35b8594b9b4a6fe8e184157c00,2026-02-27T22:41:39.336453+00:00
LAB_ATTACK_SPEED,Attack Speed,15,1.3,raw_number,tables/cache/wiki/lab_attack_speed.csv,8c8697e7c3e5ef35bca9264a0c46c24397d66f35b8594b9b4a6fe8e184157c00,2026-02-27T22:41:39.336453+00:00
LAB_ATTACK_SPEED,Attack Speed,16,1.32,raw_number,tables/cache/wiki/lab_attack_speed.csv,8c8697e7c3e5ef35bca9264a0c46c24397d66f35b8594b9b4a6fe8e184157c00,2026-02-27T22:41:39.336453+00:00
LAB_ATTACK_SPEED,Attack Speed,17,1.34,raw_number,tables/cache/wiki/lab_attack_speed.csv,8c8697e7c3e5ef35bca9264a0c46c24397d66f35b8594b9b4a6fe8e184157c00,2026-02-27T22:41:39.336453+00:00
LAB_ATTACK_SPEED,Attack Speed,18,1.36,raw_number,tables/cache/wiki/lab_attack_speed.csv,8c8697e7c3e5ef35bca9264a0c46c24397d66f35b8594b9b4a6fe8e184157c00,2026-02-27T22:41:39.336453+00:00
LAB_ATTACK_SPEED,Attack Speed,19,1.38,raw_number,tables/cache/wiki/lab_attack_speed.csv,8c8697e7c3e5ef35bca9264a0c46c24397d66f35b8594b9b4a6fe8e184157c00,2026-02-27T22:41:39.336453+00:00
LAB_ATTACK_SPEED,Attack Speed,20,1.4,raw_number,tables/cache/wiki/lab_attack_speed.csv,8c8697e7c3e5ef35bca9264a0c46c24397d66f35b8594b9b4a6fe8e184157c00,2026-02-27T22:41:39.336453+00:00
LAB_ATTACK_SPEED,Attack Speed,21,1.42,raw_number,tables/cache/wiki/lab_attack_speed.csv,8c8697e7c3e5ef35bca9264a0c46c24397d66f35b8594b9b4a6fe8e184157c00,2026-02-27T22:41:39.336453+00:00
LAB_ATTACK_SPEED,Attack Speed,22,1.44,raw_number,tables/cache/wiki/lab_attack_speed.csv,8c8697e7c3e5ef35bca9264a0c46c24397d66f35b8594b9b4a6fe8e184157c00,2026-02-27T22:41:39.336453+00:00
LAB_ATTACK_SPEED,Attack Speed,23,1.46,raw_number,tables/cache/wiki/lab_attack_speed.csv,8c8697e7c3e5ef35bca9264a0c46c24397d66f35b8594b9b4a6fe8e184157c00,2026-02-27T22:41:39.336453+00:00
LAB_ATTACK_SPEED,Attack Speed,24,1.48,raw_number,tables/cache/wiki/lab_attack_speed.csv,8c8697e7c3e5ef35bca9264a0c46c24397d66f35b8594b9b4a6fe8e184157c00,2026-02-27T22:41:39.336453+00:00
LAB_ATTACK_SPEED,Attack Speed,25,1.5,raw_number,tables/cache/wiki/lab_attack_speed.csv,8c8697e7c3e5ef35bca9264a0c46c24397d66f35b8594b9b4a6fe8e184157c00,2026-02-27T22:41:39.336453+00:00
